"No.","Time","Source","Destination","Protocol","Length","Info"
"2139","29.772169","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","[TCP Previous segment not captured] 80  >  65276 [ACK] Seq=12201 Ack=406 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"2140","29.772173","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","80  >  65276 [PSH, ACK] Seq=13421 Ack=406 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"2141","29.772251","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","2800:3f0:4003:c00::5e","TCP","86","[TCP Dup ACK 2010#1] 65276  >  80 [ACK] Seq=406 Ack=2441 Win=262400 Len=0 SLE=12201 SRE=13421"
"2142","29.772314","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","2800:3f0:4003:c00::5e","TCP","86","[TCP Dup ACK 2010#2] 65276  >  80 [ACK] Seq=406 Ack=2441 Win=262400 Len=0 SLE=12201 SRE=14641"
"2143","29.772343","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65267 [ACK] Seq=189626 Ack=5294 Win=64128 Len=1412"
"2144","29.772343","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65267 [ACK] Seq=191038 Ack=5294 Win=64128 Len=1412"
"2145","29.772445","192.168.100.139","181.188.188.204","TCP","66","65267  >  80 [ACK] Seq=5294 Ack=193862 Win=262400 Len=0 SLE=199510 SRE=200922"
"2146","29.772533","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65267 [ACK] Seq=193862 Ack=5294 Win=64128 Len=1412"
"2147","29.774141","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","80  >  65276 [ACK] Seq=14641 Ack=406 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"2148","29.774150","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","80  >  65276 [PSH, ACK] Seq=15861 Ack=406 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"2149","29.774311","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","2800:3f0:4003:c00::5e","TCP","86","[TCP Dup ACK 2010#3] 65276  >  80 [ACK] Seq=406 Ack=2441 Win=262400 Len=0 SLE=12201 SRE=15861"
"2150","29.774364","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","2800:3f0:4003:c00::5e","TCP","86","[TCP Dup ACK 2010#4] 65276  >  80 [ACK] Seq=406 Ack=2441 Win=262400 Len=0 SLE=12201 SRE=17081"
"2151","29.776104","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","74","80  >  65281 [ACK] Seq=1 Ack=412 Win=66816 Len=0"
"2152","29.776106","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","74","80  >  65282 [ACK] Seq=1 Ack=426 Win=66816 Len=0"
"2153","29.777315","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","80  >  65282 [ACK] Seq=1 Ack=426 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"2154","29.777316","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","80  >  65282 [PSH, ACK] Seq=1221 Ack=426 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"2155","29.777323","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","80  >  65282 [ACK] Seq=2441 Ack=426 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"2156","29.777324","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","80  >  65282 [PSH, ACK] Seq=3661 Ack=426 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"2157","29.777324","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","80  >  65282 [ACK] Seq=4881 Ack=426 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"2158","29.777623","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","2800:3f0:4003:c00::5e","TCP","74","65282  >  80 [ACK] Seq=426 Ack=6101 Win=262400 Len=0"
"2159","29.777693","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","80  >  65282 [PSH, ACK] Seq=6101 Ack=426 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"2160","29.777693","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","80  >  65282 [ACK] Seq=7321 Ack=426 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"2161","29.777694","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","80  >  65282 [PSH, ACK] Seq=8541 Ack=426 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"2162","29.777696","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","80  >  65282 [ACK] Seq=9761 Ack=426 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"2163","29.777696","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","80  >  65282 [PSH, ACK] Seq=10981 Ack=426 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"2164","29.777830","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","2800:3f0:4003:c00::5e","TCP","74","65282  >  80 [ACK] Seq=426 Ack=12201 Win=262400 Len=0"
"2165","29.778736","181.188.188.204","192.168.100.139","TCP","1466","[TCP Out-Of-Order] 80  >  65268 [ACK] Seq=286844 Ack=3954 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2166","29.778850","192.168.100.139","181.188.188.204","TCP","82","[TCP Dup ACK 2029#16] 65268  >  80 [ACK] Seq=3954 Ack=269900 Win=262400 Len=0 SLE=271312 SRE=288256 SLE=293904 SRE=298140 SLE=289668 SRE=291080"
"2167","29.779425","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65268 [ACK] Seq=292492 Ack=3954 Win=64128 Len=1412"
"2168","29.779505","192.168.100.139","181.188.188.204","TCP","82","[TCP Dup ACK 2029#17] 65268  >  80 [ACK] Seq=3954 Ack=269900 Win=262400 Len=0 SLE=292492 SRE=298140 SLE=271312 SRE=288256 SLE=289668 SRE=291080"
"2169","29.783431","181.188.188.204","192.168.100.139","TCP","1466","[TCP Fast Retransmission] 80  >  65270 [ACK] Seq=169471 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2170","29.785448","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=182179 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2171","29.785702","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=183591 Win=262400 Len=0"
"2172","29.785758","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=183591 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2173","29.789469","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=185003 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2174","29.789679","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=186415 Win=262400 Len=0"
"2175","29.789937","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=186415 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2176","29.791483","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65267 [ACK] Seq=195274 Ack=5294 Win=64128 Len=1412"
"2177","29.791490","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65267 [ACK] Seq=196686 Ack=5294 Win=64128 Len=1412"
"2178","29.791491","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65267 [ACK] Seq=198098 Ack=5294 Win=64128 Len=1412"
"2179","29.791732","192.168.100.139","181.188.188.204","TCP","54","65267  >  80 [ACK] Seq=5294 Ack=200922 Win=262400 Len=0"
"2180","29.798435","181.188.188.204","192.168.100.139","TCP","1466","[TCP Fast Retransmission] 80  >  65268 [ACK] Seq=269900 Ack=3954 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2181","29.798718","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65268 [ACK] Seq=288256 Ack=3954 Win=64128 Len=1412"
"2182","29.798834","192.168.100.139","181.188.188.204","TCP","66","65268  >  80 [ACK] Seq=3954 Ack=291080 Win=262400 Len=0 SLE=292492 SRE=298140"
"2183","29.805472","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=187827 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2184","29.805695","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=189239 Win=262400 Len=0"
"2185","29.805782","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=189239 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2186","29.806100","2a03:2880:f043:f:face:b00c:0:3","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1466","[TCP Retransmission] 443  >  65279 [ACK] Seq=1 Ack=518 Win=66816 Len=1392"
"2187","29.809485","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=190651 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2188","29.809489","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=192063 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2189","29.809626","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=193475 Win=262400 Len=0"
"2190","29.811459","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=200922 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2191","29.811459","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=202334 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2192","29.811666","192.168.100.139","181.188.188.204","TCP","54","65267  >  80 [ACK] Seq=5294 Ack=203746 Win=262400 Len=0"
"2193","29.811722","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=203746 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2194","29.811722","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=205158 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2195","29.811725","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=206570 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2196","29.811826","192.168.100.139","181.188.188.204","TCP","54","65267  >  80 [ACK] Seq=5294 Ack=207982 Win=262400 Len=0"
"2197","29.812038","192.168.100.139","181.188.188.204","TCP","90","65271  >  80 [ACK] Seq=3511 Ack=186880 Win=262400 Len=0 SLE=305488 SRE=306900 SLE=295604 SRE=297016 SLE=277248 SRE=278660 SLE=264540 SRE=265952"
"2198","29.812184","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","[TCP Out-Of-Order] 443  >  65277 [PSH, ACK] Seq=9223 Ack=1130 Win=67840 Len=1220"
"2199","29.817081","192.168.100.139","181.188.188.204","TCP","90","65278  >  80 [ACK] Seq=887 Ack=88647 Win=262400 Len=0 SLE=174779 SRE=176191 SLE=160659 SRE=162071 SLE=149363 SRE=150775 SLE=138067 SRE=139479"
"2200","29.817083","192.168.100.139","181.188.188.204","TCP","66","65269  >  80 [ACK] Seq=14047 Ack=642169 Win=262400 Len=0 SLE=643581 SRE=644281"
"2201","29.818507","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65268 [ACK] Seq=291080 Ack=3954 Win=64128 Len=1412"
"2202","29.818511","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=298140 Ack=3954 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2203","29.818511","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=299552 Ack=3954 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2204","29.818663","192.168.100.139","181.188.188.204","TCP","54","65268  >  80 [ACK] Seq=3954 Ack=300964 Win=262400 Len=0"
"2205","29.821122","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","[TCP Out-Of-Order] 443  >  65277 [ACK] Seq=16543 Ack=1130 Win=67840 Len=1220"
"2206","29.821214","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","2800:3f0:4003:c00::5e","TCP","74","65277  >  443 [ACK] Seq=1130 Ack=21663 Win=262400 Len=0"
"2207","29.823197","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","2800:3f0:4003:c00::5e","TLSv1.3","113","Application Data"
"2208","29.825500","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=193475 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2209","29.825505","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=194887 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2210","29.825652","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=196299 Win=262400 Len=0"
"2211","29.828139","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","[TCP Out-Of-Order] 80  >  65276 [ACK] Seq=2441 Ack=406 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"2212","29.828140","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","[TCP Out-Of-Order] 80  >  65276 [PSH, ACK] Seq=3661 Ack=406 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"2213","29.828242","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","2800:3f0:4003:c00::5e","TCP","86","65276  >  80 [ACK] Seq=406 Ack=4881 Win=262400 Len=0 SLE=12201 SRE=17081"
"2214","29.829470","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=196299 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2215","29.829586","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=197711 Win=262400 Len=0"
"2216","29.829616","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=197711 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2217","29.829620","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=199123 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2218","29.829620","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=200535 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2219","29.829714","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=201947 Win=262400 Len=0"
"2220","29.830076","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","[TCP Retransmission] 80  >  65276 [ACK] Seq=4881 Ack=406 Win=66816 Len=1220"
"2221","29.830076","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","[TCP Retransmission] 80  >  65276 [PSH, ACK] Seq=6101 Ack=406 Win=66816 Len=1220"
"2222","29.830162","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","2800:3f0:4003:c00::5e","TCP","86","65276  >  80 [ACK] Seq=406 Ack=7321 Win=262400 Len=0 SLE=12201 SRE=17081"
"2223","29.831470","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65271 [ACK] Seq=186880 Ack=3511 Win=64128 Len=1412"
"2224","29.831471","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65271 [ACK] Seq=188292 Ack=3511 Win=64128 Len=1412"
"2225","29.831700","192.168.100.139","181.188.188.204","TCP","90","65271  >  80 [ACK] Seq=3511 Ack=189704 Win=262400 Len=0 SLE=305488 SRE=306900 SLE=295604 SRE=297016 SLE=277248 SRE=278660 SLE=264540 SRE=265952"
"2226","29.831793","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=207982 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2227","29.831794","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=209394 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2228","29.831795","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=210806 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2229","29.831795","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=212218 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2230","29.831796","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=213630 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2231","29.831797","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=215042 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2232","29.832098","192.168.100.139","181.188.188.204","TCP","54","65267  >  80 [ACK] Seq=5294 Ack=216454 Win=262400 Len=0"
"2233","29.832557","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=216454 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2234","29.832558","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=217866 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2235","29.832657","192.168.100.139","181.188.188.204","TCP","54","65267  >  80 [ACK] Seq=5294 Ack=219278 Win=262400 Len=0"
"2236","29.832737","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=219278 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2237","29.832738","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=220690 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2238","29.832739","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=222102 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2239","29.832841","192.168.100.139","181.188.188.204","TCP","54","65267  >  80 [ACK] Seq=5294 Ack=223514 Win=262400 Len=0"
"2240","29.833609","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","80  >  65282 [ACK] Seq=12201 Ack=426 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"2241","29.833610","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","80  >  65282 [PSH, ACK] Seq=13421 Ack=426 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"2242","29.833753","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","2800:3f0:4003:c00::5e","TCP","74","65282  >  80 [ACK] Seq=426 Ack=14641 Win=262400 Len=0"
"2243","29.834039","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","[TCP Retransmission] 80  >  65276 [ACK] Seq=7321 Ack=406 Win=66816 Len=1220"
"2244","29.834040","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","[TCP Retransmission] 80  >  65276 [PSH, ACK] Seq=8541 Ack=406 Win=66816 Len=1220"
"2245","29.834179","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","2800:3f0:4003:c00::5e","TCP","86","65276  >  80 [ACK] Seq=406 Ack=9761 Win=262400 Len=0 SLE=12201 SRE=17081"
"2246","29.835530","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","HTTP","1236","HTTP/1.1 200 OK  (font/woff2)"
"2247","29.836536","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65269 [ACK] Seq=642169 Ack=14047 Win=64128 Len=1412"
"2248","29.836542","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65278 [ACK] Seq=88647 Ack=887 Win=64128 Len=1412"
"2249","29.836782","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65278 [ACK] Seq=90059 Ack=887 Win=64128 Len=1412"
"2250","29.836886","192.168.100.139","181.188.188.204","TCP","90","65278  >  80 [ACK] Seq=887 Ack=91471 Win=262400 Len=0 SLE=174779 SRE=176191 SLE=160659 SRE=162071 SLE=149363 SRE=150775 SLE=138067 SRE=139479"
"2251","29.837935","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","[TCP Retransmission] 80  >  65276 [ACK] Seq=9761 Ack=406 Win=66816 Len=1220"
"2252","29.837942","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","[TCP Retransmission] 80  >  65276 [PSH, ACK] Seq=10981 Ack=406 Win=66816 Len=1220"
"2253","29.838115","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","2800:3f0:4003:c00::5e","TCP","74","65276  >  80 [ACK] Seq=406 Ack=17081 Win=262400 Len=0"
"2254","29.838501","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=300964 Ack=3954 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2255","29.838662","192.168.100.139","181.188.188.204","TCP","54","65268  >  80 [ACK] Seq=3954 Ack=302376 Win=262400 Len=0"
"2256","29.838730","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=302376 Ack=3954 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2257","29.838732","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=303788 Ack=3954 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2258","29.838733","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=305200 Ack=3954 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2259","29.838734","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=306612 Ack=3954 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2260","29.838735","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=308024 Ack=3954 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2261","29.838736","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=309436 Ack=3954 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2262","29.838736","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=310848 Ack=3954 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2263","29.839021","192.168.100.139","181.188.188.204","TCP","54","65268  >  80 [ACK] Seq=3954 Ack=312260 Win=262400 Len=0"
"2264","29.839513","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=312260 Ack=3954 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2265","29.839515","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=313672 Ack=3954 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2266","29.839722","192.168.100.139","181.188.188.204","TCP","54","65268  >  80 [ACK] Seq=3954 Ack=315084 Win=262400 Len=0"
"2267","29.839769","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=315084 Ack=3954 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2268","29.839770","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=316496 Ack=3954 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2269","29.839770","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=317908 Ack=3954 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2270","29.839771","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [PSH, ACK] Seq=319320 Ack=3954 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
